0.000000000000000000e+00 2.129285745090300625e+05 -1.005010654177660611e-13 -4.254125202884630967e-17
1.000000000000000021e-02 2.129293590687390242e+05 -1.630554211918801414e-09 -1.569422961847900974e-11
2.000000000000000042e-02 2.129293590700672357e+05 -1.615770878131113708e-09 -3.191678183660250448e-11
2.999999999999999889e-02 2.129293590705964598e+05 -1.606881610336661138e-09 -4.803004760069958430e-11
4.000000000000000083e-02 2.129293590707981493e+05 -1.598790689513895722e-09 -6.406096996082775119e-11
5.000000000000000278e-02 2.129293590709008568e+05 -1.592764722201888124e-09 -8.001943981803604485e-11
5.999999999999999778e-02 2.129293590709278360e+05 -1.590743232360942363e-09 -9.593420954171388014e-11
7.000000000000000666e-02 2.129293590709611017e+05 -1.589276607733540332e-09 -1.118322617032749632e-10
8.000000000000000167e-02 2.129293590709913115e+05 -1.587800859952301811e-09 -1.277165844951125666e-10
8.999999999999999667e-02 2.129293590710061544e+05 -1.585844170337617635e-09 -1.435824855932331168e-10
1.000000000000000056e-01 2.129293590710177959e+05 -1.584042539015523120e-09 -1.594329064848271745e-10
1.100000000000000006e-01 2.129293590710320568e+05 -1.581625779724854774e-09 -1.752621513386712190e-10
1.199999999999999956e-01 2.129293590710377321e+05 -1.579551916811949410e-09 -1.910675721722571958e-10
1.300000000000000044e-01 2.129293590710384015e+05 -1.577446962850708274e-09 -2.068526569391462779e-10
1.400000000000000133e-01 2.129293590710490244e+05 -1.575311897888884527e-09 -2.226168034736458923e-10
1.499999999999999944e-01 2.129293590710490535e+05 -1.574180045092195618e-09 -2.383642303161795177e-10
1.600000000000000033e-01 2.129293590710490535e+05 -1.572930961942938900e-09 -2.540991356909113486e-10
1.700000000000000122e-01 2.129293590710490244e+05 -1.571933557143778542e-09 -2.698225569227434000e-10
1.799999999999999933e-01 2.129293590710490535e+05 -1.570470347890140980e-09 -2.855332979901114943e-10
1.900000000000000022e-01 2.129293590710598801e+05 -1.569287241643563390e-09 -3.012302761207586832e-10
2.000000000000000111e-01 2.129293590710634890e+05 -1.568334517173045504e-09 -3.169185760916922808e-10
2.099999999999999922e-01 2.129293590710634890e+05 -1.567751038665351909e-09 -3.325983440473934111e-10
2.200000000000000011e-01 2.129293590710634599e+05 -1.567372131891604807e-09 -3.482738276596067407e-10
2.300000000000000100e-01 2.129293590710634890e+05 -1.566606109573466666e-09 -3.639431200771125461e-10
2.399999999999999911e-01 2.129293590710634890e+05 -1.565923933683375543e-09 -3.796049019461024741e-10
2.500000000000000000e-01 2.129293590710634890e+05 -1.565225080713728847e-09 -3.952615886293621780e-10
2.600000000000000089e-01 2.129293590710634890e+05 -1.564452120295874072e-09 -4.109095933409148868e-10
2.700000000000000178e-01 2.129293590710634890e+05 -1.563647667797700104e-09 -4.265498360252286198e-10
2.800000000000000266e-01 2.129293590710679127e+05 -1.563227946241183925e-09 -4.421830026385444838e-10
2.899999999999999800e-01 2.129293590710679127e+05 -1.563727709845356796e-09 -4.578181317053034745e-10
2.999999999999999889e-01 2.129293590710679127e+05 -1.565413477205240090e-09 -4.734631254752258087e-10
3.099999999999999978e-01 2.129293590710679127e+05 -1.569362503259337925e-09 -4.891356439187605463e-10
3.200000000000000067e-01 2.129293590710679127e+05 -1.578762391827919364e-09 -5.048737138809747026e-10
3.300000000000000155e-01 2.129293590710679127e+05 -1.597663055851974632e-09 -5.207501234232283415e-10
3.400000000000000244e-01 2.129293590710679127e+05 -1.633594146408871286e-09 -5.368930200597338191e-10
3.500000000000000333e-01 2.129293590742603410e+05 -1.666279809457627744e-09 -5.534698117374893963e-10
3.599999999999999867e-01 2.129293590836792137e+05 -1.683575129943016262e-09 -5.702160361130294574e-10
3.699999999999999956e-01 2.129293591022390465e+05 -1.685871441263084007e-09 -5.870434587851813333e-10
3.800000000000000044e-01 2.129293591351459909e+05 -1.662592521963951769e-09 -6.037820882208551279e-10
3.900000000000000133e-01 2.129293591835675179e+05 -1.666008434012202498e-09 -6.204461661497126442e-10
4.000000000000000222e-01 2.129293592611993954e+05 -1.648353847304177218e-09 -6.370183787552104920e-10
4.100000000000000311e-01 2.129293593788870785e+05 -1.635717117231371901e-09 -6.533884237479738096e-10
4.199999999999999845e-01 2.129293595559747773e+05 -1.598465742004337629e-09 -6.694804578143203291e-10
4.299999999999999933e-01 2.129293598149436875e+05 -1.561612169944498762e-09 -6.852529632435739523e-10
4.400000000000000022e-01 2.129293601871815918e+05 -1.531875213751820617e-09 -7.007728067412221536e-10
4.500000000000000111e-01 2.129293607118070358e+05 -1.522485518729002538e-09 -7.160564619527442508e-10
4.600000000000000200e-01 2.129293614322430221e+05 -1.514439532127809184e-09 -7.312405510736730105e-10
4.700000000000000289e-01 2.129293623732594424e+05 -1.516951519689423632e-09 -7.463907472531053173e-10
4.799999999999999822e-01 2.129293636521493027e+05 -1.522613922404212513e-09 -7.615932232768625820e-10
4.899999999999999911e-01 2.129293654665050854e+05 -1.524098039215088829e-09 -7.768251414620179060e-10
5.000000000000000000e-01 2.129293677466854278e+05 -1.526650109968881228e-09 -7.920769149825539622e-10
5.100000000000000089e-01 2.129293707165292872e+05 -1.529714181877283601e-09 -8.073603463362970219e-10
5.200000000000000178e-01 2.129293745548102306e+05 -1.529379551935387161e-09 -8.226533060545501117e-10
5.300000000000000266e-01 2.129293794367954833e+05 -1.530458727921815660e-09 -8.379568581083426202e-10
5.400000000000000355e-01 2.129293856281827611e+05 -1.532750391469284512e-09 -8.532794020808127312e-10
5.500000000000000444e-01 2.129293933815133059e+05 -1.531043533474104730e-09 -8.685989707410943148e-10
5.600000000000000533e-01 2.129294029728499299e+05 -1.530608330571711419e-09 -8.839114781051294742e-10
5.700000000000000622e-01 2.129294145793773932e+05 -1.530159681694392464e-09 -8.992138268556869764e-10
5.799999999999999600e-01 2.129294286896823323e+05 -1.530192634515283037e-09 -9.145204767549547712e-10
5.899999999999999689e-01 2.129294456925170380e+05 -1.530980316660416475e-09 -9.298296183883617710e-10
5.999999999999999778e-01 2.129294660264125851e+05 -1.532832979386494210e-09 -9.451542121307427355e-10
6.099999999999999867e-01 2.129294902280297829e+05 -1.534549635906155234e-09 -9.604883126088980577e-10
6.199999999999999956e-01 2.129295191350433743e+05 -1.539429974474974734e-09 -9.758577028570144927e-10
6.300000000000000044e-01 2.129295532724370423e+05 -1.544293339493458208e-09 -9.912764341231344265e-10
6.400000000000000133e-01 2.129295933095627115e+05 -1.548036561822407662e-09 -1.006739732090842738e-09
6.500000000000000222e-01 2.129296403223647794e+05 -1.550710791358111780e-09 -1.022230117150722005e-09
6.600000000000000311e-01 2.129296948901442811e+05 -1.554352218520131158e-09 -1.037759143029891484e-09
6.700000000000000400e-01 2.129297574421684840e+05 -1.556046795504612754e-09 -1.053310868467075406e-09
6.800000000000000488e-01 2.129298286395145406e+05 -1.558239718686636312e-09 -1.068881071660860532e-09
6.900000000000000577e-01 2.129299099531212705e+05 -1.560639840543348899e-09 -1.084475930860778029e-09
7.000000000000000666e-01 2.129300021649689588e+05 -1.562334825735998021e-09 -1.100090517843141146e-09
7.099999999999999645e-01 2.129301065122613800e+05 -1.564424216585653660e-09 -1.115725949904427329e-09
7.199999999999999734e-01 2.129302244201443973e+05 -1.566078252921801785e-09 -1.131378636481030795e-09
7.299999999999999822e-01 2.129303583710859821e+05 -1.568109653702586741e-09 -1.147050922061199926e-09
7.399999999999999911e-01 2.129305086238810327e+05 -1.570065474637887772e-09 -1.162743713034437468e-09
7.500000000000000000e-01 2.129306772626071179e+05 -1.572843862097069270e-09 -1.178457704988453897e-09
7.600000000000000089e-01 2.129308660889577004e+05 -1.576253988028166857e-09 -1.194202572799895267e-09
7.700000000000000178e-01 2.129310760488873348e+05 -1.580003105230222149e-09 -1.209983121442915078e-09
7.800000000000000266e-01 2.129313057849869656e+05 -1.584850084128276981e-09 -1.225805628877851229e-09
7.900000000000000355e-01 2.129315586741730513e+05 -1.591095334620438475e-09 -1.241682987995949286e-09
8.000000000000000444e-01 2.129318369402422686e+05 -1.579255113394794228e-09 -1.257550682438513344e-09
8.100000000000000533e-01 2.129321415601229237e+05 -1.579759498224775050e-09 -1.273355841885522341e-09
8.200000000000000622e-01 2.129324751898496179e+05 -1.583071338432697846e-09 -1.289188250867103484e-09
8.300000000000000711e-01 2.129328419011032965e+05 -1.582696285190940395e-09 -1.305000380126607622e-09
8.399999999999999689e-01 2.129332444003555283e+05 -1.588269483777052360e-09 -1.320872190058424847e-09
8.499999999999999778e-01 2.129336828154748073e+05 -1.591816340419928807e-09 -1.336752125610306693e-09
8.599999999999999867e-01 2.129341626330169674e+05 -1.599624908155293822e-09 -1.352704875191783888e-09
8.699999999999999956e-01 2.129346842370544036e+05 -1.598574169412292474e-09 -1.368680907321184472e-09
8.800000000000000044e-01 2.129352479998197523e+05 -1.598877183075543973e-09 -1.384681430801156663e-09
8.900000000000000133e-01 2.129358496316314850e+05 -1.583451669836982080e-09 -1.400622076660765989e-09
9.000000000000000222e-01 2.129364704395005829e+05 -1.577728995199771625e-09 -1.416414836738197017e-09
9.100000000000000311e-01 2.129371962424719241e+05 -1.580830501728442656e-09 -1.432203212348415086e-09
9.200000000000000400e-01 2.129379450007803389e+05 -1.585226901408395512e-09 -1.448035866302116888e-09
9.300000000000000488e-01 2.129387488939331961e+05 -1.570403357968356891e-09 -1.463823395452941918e-09
9.400000000000000577e-01 2.129396194599377050e+05 -1.565475074958551362e-09 -1.479473607622115073e-09
9.500000000000000666e-01 2.129405540937183541e+05 -1.567764187088547607e-09 -1.495161056697185482e-09
9.599999999999999645e-01 2.129415560517161211e+05 -1.557478595903123785e-09 -1.510787691077738127e-09
9.699999999999999734e-01 2.129426346868550754e+05 -1.554993071808617433e-09 -1.526344802399797166e-09
9.799999999999999822e-01 2.129437873698548938e+05 -1.550842721737717985e-09 -1.541863787834273670e-09
9.899999999999999911e-01 2.129450078256412526e+05 -1.544840189249695311e-09 -1.557328528761635871e-09
1.000000000000000000e+00 2.129462988123506366e+05 -1.540755962272616236e-09 -1.572765118627117495e-09
1.010000000000000009e+00 2.129476730716708989e+05 -1.547980328214200485e-09 -1.588220046440177711e-09
1.020000000000000018e+00 2.129491299243191897e+05 -1.546188354671559072e-09 -1.603696707936699271e-09
1.030000000000000027e+00 2.129506770492558717e+05 -1.539987445813266469e-09 -1.619095983966147200e-09
1.040000000000000036e+00 2.129523235010417993e+05 -1.537925441056795856e-09 -1.634495324353207471e-09
1.050000000000000044e+00 2.129540872660045279e+05 -1.523559669179992530e-09 -1.649816024007498419e-09
1.060000000000000053e+00 2.129559588257989672e+05 -1.517891865366039780e-09 -1.665006797127433173e-09
1.070000000000000062e+00 2.129579524489224132e+05 -1.523888548521307070e-09 -1.680214160072954077e-09
1.080000000000000071e+00 2.129600743397841870e+05 -1.523707195360763367e-09 -1.695470171115793307e-09
1.090000000000000080e+00 2.129623234616102418e+05 -1.525845209131330099e-09 -1.710728603251882645e-09
1.100000000000000089e+00 2.129646736304184597e+05 -1.535685257705972849e-09 -1.726038874246559872e-09
1.110000000000000098e+00 2.129671556034829700e+05 -1.537025570348039893e-09 -1.741407337123077438e-09
1.120000000000000107e+00 2.129697786954627663e+05 -1.538884959498101064e-09 -1.756786410887432886e-09
1.130000000000000115e+00 2.129725433521982923e+05 -1.538337127153340970e-09 -1.772174902017997270e-09
1.140000000000000124e+00 2.129754652379748586e+05 -1.531846340841381102e-09 -1.787521631753576647e-09
1.150000000000000133e+00 2.129784823861562763e+05 -1.535968994565505176e-09 -1.802874619550351551e-09
1.159999999999999920e+00 2.129818739079496590e+05 -1.525409038676325600e-09 -1.818193348755282951e-09
1.169999999999999929e+00 2.129853633369949530e+05 -1.507451609739935798e-09 -1.833370485843961044e-09
1.179999999999999938e+00 2.129890793807721348e+05 -1.494184427838554301e-09 -1.848389655749395523e-09
1.189999999999999947e+00 2.129930121546847804e+05 -1.494276777630138775e-09 -1.863331687621319206e-09
1.199999999999999956e+00 2.129971556429406337e+05 -1.489323171017254971e-09 -1.878241255641438680e-09
1.209999999999999964e+00 2.130014822414022055e+05 -1.495129514873654982e-09 -1.893145056073999538e-09
1.219999999999999973e+00 2.130060531831542030e+05 -1.498204488468630193e-09 -1.908105907575651208e-09
1.229999999999999982e+00 2.130108706870411115e+05 -1.495536571686653126e-09 -1.923073983715428965e-09
1.239999999999999991e+00 2.130159504548972182e+05 -1.493614260747704611e-09 -1.938022849350322805e-09
1.250000000000000000e+00 2.130213171882611350e+05 -1.489349561498290375e-09 -1.952923800483493980e-09
1.260000000000000009e+00 2.130270485991610331e+05 -1.477851930698926604e-09 -1.967758244002301662e-09
1.270000000000000018e+00 2.130330526775913022e+05 -1.468440630891478666e-09 -1.982496417376406751e-09
1.280000000000000027e+00 2.130395574319401348e+05 -1.467057651661110371e-09 -1.997189335512471727e-09
